Date,Region,Type,Value,Lat,Lon
2024-07-01,US,sales_revenue,24072.9,,
2024-07-01,US,sales_units,334.0,,
2024-07-02,CAN,sales_revenue,321.52,,
2024-07-02,CAN,sales_units,4.0,,
2024-07-02,US,sales_revenue,44131.72,,
2024-07-02,US,sales_units,566.0,,
2024-07-03,CAN,sales_revenue,815.98,,
2024-07-03,CAN,sales_units,10.0,,
2024-07-03,UK,sales_revenue,187.76,,
2024-07-03,UK,sales_units,2.0,,
2024-07-03,US,sales_revenue,15230.66,,
2024-07-03,US,sales_units,200.0,,
2024-07-04,CAN,sales_revenue,856.28,,
2024-07-04,CAN,sales_units,10.0,,
2024-07-04,US,sales_revenue,17383.6,,
2024-07-04,US,sales_units,246.0,,
2024-07-05,CAN,sales_revenue,491.32,,
2024-07-05,CAN,sales_units,6.0,,
2024-07-05,US,sales_revenue,13346.22,,
2024-07-05,US,sales_units,188.0,,
2024-07-06,CAN,sales_revenue,439.08,,
2024-07-06,CAN,sales_units,6.0,,
2024-07-06,US,sales_revenue,18618.84,,
2024-07-06,US,sales_units,258.0,,
2024-07-07,CAN,sales_revenue,257.74,,
2024-07-07,CAN,sales_units,4.0,,
2024-07-07,UK,sales_revenue,379.26,,
2024-07-07,UK,sales_units,4.0,,
2024-07-07,US,sales_revenue,16302.56,,
2024-07-07,US,sales_units,218.0,,
2024-07-08,CAN,sales_revenue,528.54,,
2024-07-08,CAN,sales_units,6.0,,
2024-07-08,UK,sales_revenue,752.02,,
2024-07-08,UK,sales_units,10.0,,
2024-07-08,US,sales_revenue,17609.28,,
2024-07-08,US,sales_units,244.0,,
2024-07-09,CAN,sales_revenue,408.1,,
2024-07-09,CAN,sales_units,6.0,,
2024-07-09,US,sales_revenue,18567.36,,
2024-07-09,US,sales_units,268.0,,
2024-07-10,CAN,sales_revenue,1218.76,,
2024-07-10,CAN,sales_units,16.0,,
2024-07-10,UK,sales_revenue,443.86,,
2024-07-10,UK,sales_units,4.0,,
2024-07-10,US,sales_revenue,18610.72,,
2024-07-10,US,sales_units,274.0,,
2024-07-11,CAN,sales_revenue,821.76,,
2024-07-11,CAN,sales_units,10.0,,
2024-07-11,US,sales_revenue,14940.42,,
2024-07-11,US,sales_units,224.0,,
2024-07-12,CAN,sales_revenue,146.3,,
2024-07-12,CAN,sales_units,2.0,,
2024-07-12,US,sales_revenue,13942.02,,
2024-07-12,US,sales_units,196.0,,
2024-07-13,CAN,sales_revenue,322.36,,
2024-07-13,CAN,sales_units,4.0,,
2024-07-13,US,sales_revenue,14782.56,,
2024-07-13,US,sales_units,214.0,,
2024-07-14,CAN,sales_revenue,334.96000000000004,,
2024-07-14,CAN,sales_units,4.0,,
2024-07-14,UK,sales_revenue,358.58000000000004,,
2024-07-14,UK,sales_units,4.0,,
2024-07-14,US,sales_revenue,9876.4,,
2024-07-14,US,sales_units,132.0,,
2024-07-15,CAN,sales_revenue,282.12,,
2024-07-15,CAN,sales_units,4.0,,
2024-07-15,US,sales_revenue,12044.64,,
2024-07-15,US,sales_units,170.0,,
2024-07-16,CAN,sales_revenue,765.6800000000001,,
2024-07-16,CAN,sales_units,10.0,,
2024-07-16,US,sales_revenue,58848.02,,
2024-07-16,US,sales_units,976.0,,
2024-07-17,CAN,sales_revenue,308.24,,
2024-07-17,CAN,sales_units,4.0,,
2024-07-17,US,sales_revenue,51436.44,,
2024-07-17,US,sales_units,842.0,,
2024-07-18,CAN,sales_revenue,684.4,,
2024-07-18,CAN,sales_units,8.0,,
2024-07-18,UK,sales_revenue,548.98,,
2024-07-18,UK,sales_units,6.0,,
2024-07-18,US,sales_revenue,16978.52,,
2024-07-18,US,sales_units,224.0,,
2024-07-19,CAN,sales_revenue,158.76,,
2024-07-19,CAN,sales_units,2.0,,
2024-07-19,US,sales_revenue,11761.2,,
2024-07-19,US,sales_units,160.0,,
2024-07-20,CAN,sales_revenue,578.36,,
2024-07-20,CAN,sales_units,8.0,,
2024-07-20,UK,sales_revenue,268.68,,
2024-07-20,UK,sales_units,2.0,,
2024-07-20,US,sales_revenue,19259.76,,
2024-07-20,US,sales_units,256.0,,
2024-07-21,UK,sales_revenue,178.22,,
2024-07-21,UK,sales_units,2.0,,
2024-07-21,US,sales_revenue,14020.22,,
2024-07-21,US,sales_units,198.0,,
2024-07-22,CAN,sales_revenue,538.56,,
2024-07-22,CAN,sales_units,6.0,,
2024-07-22,US,sales_revenue,25676.52,,
2024-07-22,US,sales_units,328.0,,
2024-07-23,US,sales_revenue,25136.02,,
2024-07-23,US,sales_units,346.0,,
2024-07-24,CAN,sales_revenue,299.3,,
2024-07-24,CAN,sales_units,4.0,,
2024-07-24,UK,sales_revenue,394.86,,
2024-07-24,UK,sales_units,4.0,,
2024-07-24,US,sales_revenue,15015.02,,
2024-07-24,US,sales_units,204.0,,
2024-07-25,CAN,sales_revenue,279.16,,
2024-07-25,CAN,sales_units,4.0,,
2024-07-25,UK,sales_revenue,177.68,,
2024-07-25,UK,sales_units,2.0,,
2024-07-25,US,sales_revenue,18431.54,,
2024-07-25,US,sales_units,250.0,,
2024-07-26,CAN,sales_revenue,280.24,,
2024-07-26,CAN,sales_units,4.0,,
2024-07-26,UK,sales_revenue,177.52,,
2024-07-26,UK,sales_units,2.0,,
2024-07-26,US,sales_revenue,12383.76,,
2024-07-26,US,sales_units,170.0,,
2024-07-27,CAN,sales_revenue,168.9,,
2024-07-27,CAN,sales_units,2.0,,
2024-07-27,US,sales_revenue,16133.74,,
2024-07-27,US,sales_units,228.0,,
2024-07-28,CAN,sales_revenue,695.02,,
2024-07-28,CAN,sales_units,8.0,,
2024-07-28,UK,sales_revenue,177.54,,
2024-07-28,UK,sales_units,2.0,,
2024-07-28,US,sales_revenue,16546.2,,
2024-07-28,US,sales_units,246.0,,
2024-07-29,CAN,sales_revenue,432.24,,
2024-07-29,CAN,sales_units,6.0,,
2024-07-29,UK,sales_revenue,177.28,,
2024-07-29,UK,sales_units,2.0,,
2024-07-29,US,sales_revenue,22515.32,,
2024-07-29,US,sales_units,312.0,,
2024-07-30,US,sales_revenue,13534.74,,
2024-07-30,US,sales_units,190.0,,
2024-07-31,CAN,sales_revenue,637.0799999999999,,
2024-07-31,CAN,sales_units,8.0,,
2024-07-31,US,sales_revenue,14277.26,,
2024-07-31,US,sales_units,202.0,,
2024-08-01,US,sales_revenue,15613.14,,
2024-08-01,US,sales_units,232.0,,
2024-08-02,CAN,sales_revenue,142.7,,
2024-08-02,CAN,sales_units,2.0,,
2024-08-02,US,sales_revenue,27129.36,,
2024-08-02,US,sales_units,398.0,,
2024-08-03,CAN,sales_revenue,1755.32,,
2024-08-03,CAN,sales_units,28.0,,
2024-08-03,US,sales_revenue,24117.12,,
2024-08-03,US,sales_units,360.0,,
2024-08-04,CAN,sales_revenue,174.9,,
2024-08-04,CAN,sales_units,2.0,,
2024-08-04,US,sales_revenue,22704.52,,
2024-08-04,US,sales_units,338.0,,
2024-08-05,CAN,sales_revenue,311.96000000000004,,
2024-08-05,CAN,sales_units,4.0,,
2024-08-05,US,sales_revenue,24670.7,,
2024-08-05,US,sales_units,356.0,,
2024-08-06,CAN,sales_revenue,144.84,,
2024-08-06,CAN,sales_units,2.0,,
2024-08-06,US,sales_revenue,26517.64,,
2024-08-06,US,sales_units,370.0,,
2024-08-07,CAN,sales_revenue,143.84,,
2024-08-07,CAN,sales_units,2.0,,
2024-08-07,US,sales_revenue,31734.2,,
2024-08-07,US,sales_units,456.0,,
2024-08-08,CAN,sales_revenue,174.8,,
2024-08-08,CAN,sales_units,2.0,,
2024-08-08,US,sales_revenue,28254.18,,
2024-08-08,US,sales_units,404.0,,
2024-08-09,CAN,sales_revenue,776.36,,
2024-08-09,CAN,sales_units,10.0,,
2024-08-09,US,sales_revenue,21364.5,,
2024-08-09,US,sales_units,300.0,,
2024-08-10,US,sales_revenue,17085.88,,
2024-08-10,US,sales_units,246.0,,
2024-08-11,CAN,sales_revenue,443.14,,
2024-08-11,CAN,sales_units,6.0,,
2024-08-11,US,sales_revenue,19161.24,,
2024-08-11,US,sales_units,290.0,,
2024-08-12,CAN,sales_revenue,144.16,,
2024-08-12,CAN,sales_units,2.0,,
2024-08-12,US,sales_revenue,25638.36,,
2024-08-12,US,sales_units,386.0,,
2024-08-13,CAN,sales_revenue,506.96,,
2024-08-13,CAN,sales_units,6.0,,
2024-08-13,US,sales_revenue,17922.6,,
2024-08-13,US,sales_units,246.0,,
2024-08-14,CAN,sales_revenue,359.94,,
2024-08-14,CAN,sales_units,4.0,,
2024-08-14,US,sales_revenue,14454.42,,
2024-08-14,US,sales_units,214.0,,
2024-08-15,CAN,sales_revenue,184.64,,
2024-08-15,CAN,sales_units,2.0,,
2024-08-15,US,sales_revenue,15807.34,,
2024-08-15,US,sales_units,232.0,,
2024-08-16,CAN,sales_revenue,144.34,,
2024-08-16,CAN,sales_units,2.0,,
2024-08-16,US,sales_revenue,39363.78,,
2024-08-16,US,sales_units,470.0,,
2024-08-17,CAN,sales_revenue,350.92,,
2024-08-17,CAN,sales_units,4.0,,
2024-08-17,US,sales_revenue,15783.3,,
2024-08-17,US,sales_units,228.0,,
2024-08-18,CAN,sales_revenue,144.72,,
2024-08-18,CAN,sales_units,2.0,,
2024-08-18,UK,sales_revenue,178.62,,
2024-08-18,UK,sales_units,2.0,,
2024-08-18,US,sales_revenue,23389.12,,
2024-08-18,US,sales_units,330.0,,
2024-08-19,CAN,sales_revenue,1058.02,,
2024-08-19,CAN,sales_units,14.0,,
2024-08-19,UK,sales_revenue,9727.2,,
2024-08-19,UK,sales_units,72.0,,
2024-08-19,US,sales_revenue,28611.74,,
2024-08-19,US,sales_units,380.0,,
2024-08-20,CAN,sales_revenue,289.02,,
2024-08-20,CAN,sales_units,4.0,,
2024-08-20,US,sales_revenue,17878.64,,
2024-08-20,US,sales_units,264.0,,
2024-08-21,CAN,sales_revenue,829.52,,
2024-08-21,CAN,sales_units,12.0,,
2024-08-21,UK,sales_revenue,13981.08,,
2024-08-21,UK,sales_units,146.0,,
2024-08-21,US,sales_revenue,28105.5,,
2024-08-21,US,sales_units,412.0,,
2024-08-22,CAN,sales_revenue,284.82,,
2024-08-22,CAN,sales_units,4.0,,
2024-08-22,US,sales_revenue,12907.38,,
2024-08-22,US,sales_units,192.0,,
2024-08-23,CAN,sales_revenue,151.2,,
2024-08-23,CAN,sales_units,2.0,,
2024-08-23,US,sales_revenue,14862.76,,
2024-08-23,US,sales_units,218.0,,
2024-08-24,UK,sales_revenue,182.36,,
2024-08-24,UK,sales_units,2.0,,
2024-08-24,US,sales_revenue,12873.5,,
2024-08-24,US,sales_units,188.0,,
2024-08-25,CAN,sales_revenue,315.76,,
2024-08-25,CAN,sales_units,4.0,,
2024-08-25,US,sales_revenue,15023.14,,
2024-08-25,US,sales_units,214.0,,
2024-08-26,CAN,sales_revenue,633.4399999999999,,
2024-08-26,CAN,sales_units,10.0,,
2024-08-26,US,sales_revenue,57656.44,,
2024-08-26,US,sales_units,684.0,,
2024-08-27,CAN,sales_revenue,300.58000000000004,,
2024-08-27,CAN,sales_units,4.0,,
2024-08-27,US,sales_revenue,11519.42,,
2024-08-27,US,sales_units,182.0,,
2024-08-28,CAN,sales_revenue,488.28,,
2024-08-28,CAN,sales_units,6.0,,
2024-08-28,UK,sales_revenue,195.26,,
2024-08-28,UK,sales_units,2.0,,
2024-08-28,US,sales_revenue,45265.36,,
2024-08-28,US,sales_units,600.0,,
2024-08-29,CAN,sales_revenue,656.24,,
2024-08-29,CAN,sales_units,8.0,,
2024-08-29,US,sales_revenue,23630.14,,
2024-08-29,US,sales_units,356.0,,
2024-08-30,CAN,sales_revenue,150.86,,
2024-08-30,CAN,sales_units,2.0,,
2024-08-30,US,sales_revenue,40397.26,,
2024-08-30,US,sales_units,562.0,,
2024-08-31,CAN,sales_revenue,141.42,,
2024-08-31,CAN,sales_units,2.0,,
2024-08-31,US,sales_revenue,13620.16,,
2024-08-31,US,sales_units,206.0,,
2024-09-01,CAN,sales_revenue,179.22,,
2024-09-01,CAN,sales_units,2.0,,
2024-09-01,US,sales_revenue,19291.26,,
2024-09-01,US,sales_units,284.0,,
2024-09-02,US,sales_revenue,19216.82,,
2024-09-02,US,sales_units,296.0,,
2024-09-03,US,sales_revenue,24221.74,,
2024-09-03,US,sales_units,366.0,,
2024-09-04,UK,sales_revenue,181.46,,
2024-09-04,UK,sales_units,2.0,,
2024-09-04,US,sales_revenue,18316.74,,
2024-09-04,US,sales_units,282.0,,
2024-09-05,CAN,sales_revenue,517.72,,
2024-09-05,CAN,sales_units,8.0,,
2024-09-05,UK,sales_revenue,880.0799999999999,,
2024-09-05,UK,sales_units,10.0,,
2024-09-05,US,sales_revenue,14062.86,,
2024-09-05,US,sales_units,202.0,,
2024-09-06,CAN,sales_revenue,534.5,,
2024-09-06,CAN,sales_units,6.0,,
2024-09-06,UK,sales_revenue,670.52,,
2024-09-06,UK,sales_units,8.0,,
2024-09-06,US,sales_revenue,15841.06,,
2024-09-06,US,sales_units,258.0,,
2024-09-07,CAN,sales_revenue,812.32,,
2024-09-07,CAN,sales_units,10.0,,
2024-09-07,US,sales_revenue,18396.14,,
2024-09-07,US,sales_units,264.0,,
2024-09-08,CAN,sales_revenue,300.44,,
2024-09-08,CAN,sales_units,4.0,,
2024-09-08,US,sales_revenue,14408.46,,
2024-09-08,US,sales_units,206.0,,
2024-09-09,CAN,sales_revenue,365.94,,
2024-09-09,CAN,sales_units,4.0,,
2024-09-09,UK,sales_revenue,219.78,,
2024-09-09,UK,sales_units,2.0,,
2024-09-09,US,sales_revenue,18386.64,,
2024-09-09,US,sales_units,288.0,,
2024-09-10,US,sales_revenue,13564.28,,
2024-09-10,US,sales_units,220.0,,
2024-09-11,CAN,sales_revenue,321.54,,
2024-09-11,CAN,sales_units,4.0,,
2024-09-11,UK,sales_revenue,180.8,,
2024-09-11,UK,sales_units,2.0,,
2024-09-11,US,sales_revenue,12463.86,,
2024-09-11,US,sales_units,182.0,,
2024-09-12,CAN,sales_revenue,176.86,,
2024-09-12,CAN,sales_units,2.0,,
2024-09-12,UK,sales_revenue,180.5,,
2024-09-12,UK,sales_units,2.0,,
2024-09-12,US,sales_revenue,29080.7,,
2024-09-12,US,sales_units,384.0,,
2024-09-13,CAN,sales_revenue,747.38,,
2024-09-13,CAN,sales_units,10.0,,
2024-09-13,UK,sales_revenue,181.48,,
2024-09-13,UK,sales_units,2.0,,
2024-09-13,US,sales_revenue,9765.12,,
2024-09-13,US,sales_units,148.0,,
2024-09-14,CAN,sales_revenue,170.72,,
2024-09-14,CAN,sales_units,2.0,,
2024-09-14,US,sales_revenue,19237.58,,
2024-09-14,US,sales_units,272.0,,
2024-09-15,CAN,sales_revenue,944.54,,
2024-09-15,CAN,sales_units,12.0,,
2024-09-15,US,sales_revenue,15319.2,,
2024-09-15,US,sales_units,232.0,,
2024-09-16,CAN,sales_revenue,296.28,,
2024-09-16,CAN,sales_units,4.0,,
2024-09-16,UK,sales_revenue,195.6,,
2024-09-16,UK,sales_units,2.0,,
2024-09-16,US,sales_revenue,26082.84,,
2024-09-16,US,sales_units,354.0,,
2024-09-17,CAN,sales_revenue,119.28,,
2024-09-17,CAN,sales_units,2.0,,
2024-09-17,UK,sales_revenue,300.72,,
2024-09-17,UK,sales_units,4.0,,
2024-09-17,US,sales_revenue,24365.16,,
2024-09-17,US,sales_units,340.0,,
2024-09-18,CAN,sales_revenue,348.56,,
2024-09-18,CAN,sales_units,8.0,,
2024-09-18,US,sales_revenue,17150.04,,
2024-09-18,US,sales_units,246.0,,
2024-09-19,CAN,sales_revenue,417.68,,
2024-09-19,CAN,sales_units,6.0,,
2024-09-19,US,sales_revenue,14051.76,,
2024-09-19,US,sales_units,204.0,,
2024-09-20,CAN,sales_revenue,280.02,,
2024-09-20,CAN,sales_units,4.0,,
2024-09-20,US,sales_revenue,9392.7,,
2024-09-20,US,sales_units,138.0,,
2024-09-21,CAN,sales_revenue,158.78,,
2024-09-21,CAN,sales_units,2.0,,
2024-09-21,US,sales_revenue,17111.3,,
2024-09-21,US,sales_units,244.0,,
2024-09-22,US,sales_revenue,18114.1,,
2024-09-22,US,sales_units,250.0,,
2024-09-23,CAN,sales_revenue,690.22,,
2024-09-23,CAN,sales_units,10.0,,
2024-09-23,UK,sales_revenue,183.02,,
2024-09-23,UK,sales_units,2.0,,
2024-09-23,US,sales_revenue,22093.4,,
2024-09-23,US,sales_units,322.0,,
2024-09-24,UK,sales_revenue,368.44,,
2024-09-24,UK,sales_units,4.0,,
2024-09-24,US,sales_revenue,29152.06,,
2024-09-24,US,sales_units,562.0,,
2024-09-25,CAN,sales_revenue,745.36,,
2024-09-25,CAN,sales_units,10.0,,
2024-09-25,UK,sales_revenue,184.92,,
2024-09-25,UK,sales_units,2.0,,
2024-09-25,US,sales_revenue,21780.0,,
2024-09-25,US,sales_units,306.0,,
2024-09-26,UK,sales_revenue,936.86,,
2024-09-26,UK,sales_units,10.0,,
2024-09-26,US,sales_revenue,33930.76,,
2024-09-26,US,sales_units,470.0,,
2024-09-27,CAN,sales_revenue,289.22,,
2024-09-27,CAN,sales_units,4.0,,
2024-09-27,UK,sales_revenue,937.44,,
2024-09-27,UK,sales_units,10.0,,
2024-09-27,US,sales_revenue,21134.12,,
2024-09-27,US,sales_units,296.0,,
2024-09-28,CAN,sales_revenue,187.52,,
2024-09-28,CAN,sales_units,2.0,,
2024-09-28,US,sales_revenue,24640.82,,
2024-09-28,US,sales_units,354.0,,
2024-09-29,UK,sales_revenue,152.44,,
2024-09-29,UK,sales_units,2.0,,
2024-09-29,US,sales_revenue,26718.3,,
2024-09-29,US,sales_units,356.0,,
2024-09-30,CAN,sales_revenue,119.86,,
2024-09-30,CAN,sales_units,2.0,,
2024-09-30,UK,sales_revenue,463.69999999999993,,
2024-09-30,UK,sales_units,4.0,,
2024-09-30,US,sales_revenue,28275.02,,
2024-09-30,US,sales_units,406.0,,
2024-10-01,CAN,sales_revenue,387.04,,
2024-10-01,CAN,sales_units,6.0,,
2024-10-01,UK,sales_revenue,1222.36,,
2024-10-01,UK,sales_units,12.0,,
2024-10-01,US,sales_revenue,18602.06,,
2024-10-01,US,sales_units,262.0,,
2024-10-02,CAN,sales_revenue,271.48,,
2024-10-02,CAN,sales_units,4.0,,
2024-10-02,UK,sales_revenue,276.16,,
2024-10-02,UK,sales_units,2.0,,
2024-10-02,US,sales_revenue,9941.14,,
2024-10-02,US,sales_units,138.0,,
2024-10-03,UK,sales_revenue,388.24,,
2024-10-03,UK,sales_units,4.0,,
2024-10-03,US,sales_revenue,28834.84,,
2024-10-03,US,sales_units,390.0,,
2024-10-04,CAN,sales_revenue,119.4,,
2024-10-04,CAN,sales_units,2.0,,
2024-10-04,US,sales_revenue,12451.32,,
2024-10-04,US,sales_units,186.0,,
2024-10-05,CAN,sales_revenue,138.0,,
2024-10-05,CAN,sales_units,2.0,,
2024-10-05,US,sales_revenue,12812.88,,
2024-10-05,US,sales_units,166.0,,
2024-10-06,CAN,sales_revenue,186.74,,
2024-10-06,CAN,sales_units,2.0,,
2024-10-06,US,sales_revenue,15541.34,,
2024-10-06,US,sales_units,202.0,,
2024-10-07,CAN,sales_revenue,170.4,,
2024-10-07,CAN,sales_units,2.0,,
2024-10-07,US,sales_revenue,29883.34,,
2024-10-07,US,sales_units,430.0,,
2024-10-08,CAN,sales_revenue,857.84,,
2024-10-08,CAN,sales_units,12.0,,
2024-10-08,US,sales_revenue,49389.06,,
2024-10-08,US,sales_units,852.0,,
2024-10-09,CAN,sales_revenue,118.26,,
2024-10-09,CAN,sales_units,2.0,,
2024-10-09,UK,sales_revenue,180.54,,
2024-10-09,UK,sales_units,2.0,,
2024-10-09,US,sales_revenue,33451.62,,
2024-10-09,US,sales_units,1082.0,,
2024-10-10,US,sales_revenue,5878.78,,
2024-10-10,US,sales_units,84.0,,
2024-10-11,CAN,sales_revenue,420.82,,
2024-10-11,CAN,sales_units,6.0,,
2024-10-11,US,sales_revenue,8797.6,,
2024-10-11,US,sales_units,128.0,,
2024-10-12,UK,sales_revenue,193.3,,
2024-10-12,UK,sales_units,2.0,,
2024-10-12,US,sales_revenue,12788.32,,
2024-10-12,US,sales_units,178.0,,
2024-10-13,US,sales_revenue,12036.78,,
2024-10-13,US,sales_units,166.0,,
2024-10-14,US,sales_revenue,10682.68,,
2024-10-14,US,sales_units,148.0,,
2024-10-15,CAN,sales_revenue,193.96,,
2024-10-15,CAN,sales_units,2.0,,
2024-10-15,UK,sales_revenue,373.84,,
2024-10-15,UK,sales_units,4.0,,
2024-10-15,US,sales_revenue,11575.04,,
2024-10-15,US,sales_units,284.0,,
2024-10-16,CAN,sales_revenue,117.86,,
2024-10-16,CAN,sales_units,2.0,,
2024-10-16,US,sales_revenue,9592.7,,
2024-10-16,US,sales_units,148.0,,
2024-10-17,CAN,sales_revenue,187.1,,
2024-10-17,CAN,sales_units,2.0,,
2024-10-17,US,sales_revenue,8350.12,,
2024-10-17,US,sales_units,128.0,,
2024-10-18,CAN,sales_revenue,143.46,,
2024-10-18,CAN,sales_units,2.0,,
2024-10-18,UK,sales_revenue,432.6,,
2024-10-18,UK,sales_units,6.0,,
2024-10-18,US,sales_revenue,5584.34,,
2024-10-18,US,sales_units,82.0,,
2024-10-19,CAN,sales_revenue,584.44,,
2024-10-19,CAN,sales_units,8.0,,
2024-10-19,US,sales_revenue,6641.26,,
2024-10-19,US,sales_units,100.0,,
2024-10-20,CAN,sales_revenue,541.9,,
2024-10-20,CAN,sales_units,8.0,,
2024-10-20,UK,sales_revenue,138.0,,
2024-10-20,UK,sales_units,2.0,,
2024-10-20,US,sales_revenue,9004.28,,
2024-10-20,US,sales_units,132.0,,
2024-10-21,CAN,sales_revenue,766.0799999999999,,
2024-10-21,CAN,sales_units,10.0,,
2024-10-21,UK,sales_revenue,179.12,,
2024-10-21,UK,sales_units,2.0,,
2024-10-21,US,sales_revenue,5490.74,,
2024-10-21,US,sales_units,134.0,,
2024-10-22,CAN,sales_revenue,515.9,,
2024-10-22,CAN,sales_units,8.0,,
2024-10-22,US,sales_revenue,6007.78,,
2024-10-22,US,sales_units,94.0,,
2024-10-23,CAN,sales_revenue,147.6,,
2024-10-23,CAN,sales_units,2.0,,
2024-10-23,US,sales_revenue,5424.02,,
2024-10-23,US,sales_units,78.0,,
2024-10-24,CAN,sales_revenue,705.24,,
2024-10-24,CAN,sales_units,8.0,,
2024-10-24,US,sales_revenue,4107.72,,
2024-10-24,US,sales_units,78.0,,
2024-10-25,CAN,sales_revenue,186.74,,
2024-10-25,CAN,sales_units,2.0,,
2024-10-25,US,sales_revenue,5885.04,,
2024-10-25,US,sales_units,132.0,,
2024-10-26,CAN,sales_revenue,147.02,,
2024-10-26,CAN,sales_units,2.0,,
2024-10-26,UK,sales_revenue,191.84,,
2024-10-26,UK,sales_units,2.0,,
2024-10-26,US,sales_revenue,7367.64,,
2024-10-26,US,sales_units,112.0,,
2024-10-27,CAN,sales_revenue,141.04,,
2024-10-27,CAN,sales_units,4.0,,
2024-10-27,UK,sales_revenue,178.86,,
2024-10-27,UK,sales_units,2.0,,
2024-10-27,US,sales_revenue,9630.14,,
2024-10-27,US,sales_units,148.0,,
2024-10-28,CAN,sales_revenue,142.54,,
2024-10-28,CAN,sales_units,2.0,,
2024-10-28,US,sales_revenue,7447.34,,
2024-10-28,US,sales_units,140.0,,
2024-10-29,CAN,sales_revenue,432.8,,
2024-10-29,CAN,sales_units,6.0,,
2024-10-29,US,sales_revenue,7753.24,,
2024-10-29,US,sales_units,176.0,,
2024-10-30,CAN,sales_revenue,334.76,,
2024-10-30,CAN,sales_units,4.0,,
2024-10-30,US,sales_revenue,11829.94,,
2024-10-30,US,sales_units,390.0,,
2024-10-31,US,sales_revenue,12106.82,,
2024-10-31,US,sales_units,166.0,,
2024-11-01,CAN,sales_revenue,333.2,,
2024-11-01,CAN,sales_units,4.0,,
2024-11-01,US,sales_revenue,9459.82,,
2024-11-01,US,sales_units,142.0,,
2024-11-02,CAN,sales_revenue,187.22,,
2024-11-02,CAN,sales_units,2.0,,
2024-11-02,US,sales_revenue,10970.54,,
2024-11-02,US,sales_units,150.0,,
2024-11-03,US,sales_revenue,19318.06,,
2024-11-03,US,sales_units,280.0,,
2024-11-04,CAN,sales_revenue,382.0,,
2024-11-04,CAN,sales_units,8.0,,
2024-11-04,US,sales_revenue,16502.08,,
2024-11-04,US,sales_units,562.0,,
2024-11-05,US,sales_revenue,11632.24,,
2024-11-05,US,sales_units,160.0,,
2024-11-06,CAN,sales_revenue,77.76,,
2024-11-06,CAN,sales_units,2.0,,
2024-11-06,UK,sales_revenue,10.16,,
2024-11-06,UK,sales_units,2.0,,
2024-11-06,US,sales_revenue,10977.94,,
2024-11-06,US,sales_units,490.0,,
2024-11-07,UK,sales_revenue,192.16,,
2024-11-07,UK,sales_units,2.0,,
2024-11-07,US,sales_revenue,9783.28,,
2024-11-07,US,sales_units,202.0,,
2024-11-08,CAN,sales_revenue,420.66,,
2024-11-08,CAN,sales_units,6.0,,
2024-11-08,US,sales_revenue,9886.34,,
2024-11-08,US,sales_units,146.0,,
2024-11-09,CAN,sales_revenue,265.4,,
2024-11-09,CAN,sales_units,4.0,,
2024-11-09,US,sales_revenue,10812.76,,
2024-11-09,US,sales_units,156.0,,
2024-11-10,CAN,sales_revenue,564.66,,
2024-11-10,CAN,sales_units,8.0,,
2024-11-10,UK,sales_revenue,191.18,,
2024-11-10,UK,sales_units,2.0,,
2024-11-10,US,sales_revenue,14285.1,,
2024-11-10,US,sales_units,200.0,,
2024-11-11,CAN,sales_revenue,1475.32,,
2024-11-11,CAN,sales_units,20.0,,
2024-11-11,US,sales_revenue,15577.64,,
2024-11-11,US,sales_units,332.0,,
2024-11-12,CAN,sales_revenue,839.7,,
2024-11-12,CAN,sales_units,12.0,,
2024-11-12,US,sales_revenue,11241.74,,
2024-11-12,US,sales_units,324.0,,
2024-11-13,CAN,sales_revenue,323.18,,
2024-11-13,CAN,sales_units,4.0,,
2024-11-13,US,sales_revenue,12653.12,,
2024-11-13,US,sales_units,186.0,,
2024-11-14,CAN,sales_revenue,542.04,,
2024-11-14,CAN,sales_units,8.0,,
2024-11-14,US,sales_revenue,17781.24,,
2024-11-14,US,sales_units,270.0,,
2024-11-15,CAN,sales_revenue,568.86,,
2024-11-15,CAN,sales_units,8.0,,
2024-11-15,UK,sales_revenue,174.6,,
2024-11-15,UK,sales_units,2.0,,
2024-11-15,US,sales_revenue,9318.96,,
2024-11-15,US,sales_units,286.0,,
2024-11-16,CAN,sales_revenue,625.4200000000001,,
2024-11-16,CAN,sales_units,10.0,,
2024-11-16,US,sales_revenue,10557.52,,
2024-11-16,US,sales_units,152.0,,
2024-11-17,CAN,sales_revenue,560.8399999999999,,
2024-11-17,CAN,sales_units,8.0,,
2024-11-17,US,sales_revenue,17078.66,,
2024-11-17,US,sales_units,242.0,,
2024-11-18,CAN,sales_revenue,408.18,,
2024-11-18,CAN,sales_units,6.0,,
2024-11-18,US,sales_revenue,24726.24,,
2024-11-18,US,sales_units,414.0,,
2024-11-19,CAN,sales_revenue,831.54,,
2024-11-19,CAN,sales_units,14.0,,
2024-11-19,UK,sales_revenue,194.72,,
2024-11-19,UK,sales_units,6.0,,
2024-11-19,US,sales_revenue,18266.34,,
2024-11-19,US,sales_units,360.0,,
2024-11-20,CAN,sales_revenue,769.98,,
2024-11-20,CAN,sales_units,12.0,,
2024-11-20,US,sales_revenue,27167.04,,
2024-11-20,US,sales_units,842.0,,
2024-11-21,CAN,sales_revenue,136.46,,
2024-11-21,CAN,sales_units,2.0,,
2024-11-21,US,sales_revenue,28978.86,,
2024-11-21,US,sales_units,442.0,,
